Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141
1;-11813;-2303;-28691;-39477;-45017;-41726;-28633;-18925;-16619;-90185;-42296;-35217;-31962;-36245;-32147;-31602;-3024;-29279;-31629;-37402;-40877;-37756;-45879;-32973;-35043;-39057;-37662;-4935;-53218;-52084;-52684;-58828;-70819;-58291;-6705;-69653;-60066;-66001;-55898;-50964;-48079;-43953;-2317;-27487;-1358;-45989;-3775;-24957;41773;94939;36344;79784;-10793;-20771;62472;52275;34358;76344;11036;15903;15519;8453;14621;18894;17281;22757;34337;35085;37532;50768;52078;50579;62816;60065;61151;76158;72791;71032;72545;72429;6995;63138;6544;64315;5524;55395;49973;48832;54464;46807;4569;34837;39455;37838;44911;44913;47119;60284;72805;95745;98208;11941;13257;15597;18183;17785;17723;14862;12911;11543;9455;70445;37119;12274;-16343;-23603;-25884;-21934;-23624;-26963;-27091;-24566;-24686;-28418;-29291;-24889;-23173;-21391;-13051;-25714;5272;13252;13793;15431;17885;15066;77411;-13012;-28587;-45101
1;15319;92006;-4902;-20132;-2835;-34859;-3262;-23102;-17047;-16785;-1025;-46376;-40599;-47395;-54447;-5402;-38264;-52569;-52663;-48389;-5294;-60755;-53614;-55978;-63062;-64403;-71966;-74621;-80129;-83125;-93636;-99338;-10413;-99045;-10152;-11421;-10959;-11346;-12256;-12343;-10326;-10616;-96872;-89106;-89707;-69918;-5697;-48673;-43496;-4453;-33163;-40143;-25577;-29565;-18229;-26272;-20729;-14138;-23077;-27017;-11682;-66774;-85409;-75672;-10626;-56187;-56801;32968;79746;66111;1143;14449;20035;19317;21511;19237;21974;30044;35348;37658;28097;29525;32323;30642;19566;33185;31566;2296;27107;17288;23229;27667;27941;25461;2571;23944;25534;31346;32303;54824;66351;93341;11134;1265;13223;15413;19339;21014;21078;18907;17563;14807;12898;11098;79369;39241;21937;15716;18284;15404;18804;24156;16335;16572;21379;27232;29744;29761;34613;37221;5237;10161;12796;13615;17812;19777;2226;16368;18501;19345
1;-35279;-51176;-46349;-42265;-31005;-18977;-13064;-95246;-229;-96763;-1004;-14532;-22673;-20863;-1187;-12327;-1127;-92833;-11836;-16458;-20724;-23547;-20329;-31139;-20928;-33625;-32385;-30344;-46315;-4681;-52523;-51709;-4909;-5198;-483;-52502;-47864;-44988;-37106;-38266;-31493;-2769;-19122;-63774;10649;12829;11961;56184;12403;29956;12555;6879;11146;13218;13028;25445;1451;11611;18401;17099;21093;16078;19382;24373;16759;23573;21709;36531;40437;49726;47388;49958;57846;55125;53083;51126;56318;49229;532;39049;41996;45222;46779;34265;34847;36428;45477;35674;25977;20938;32958;35632;34213;45238;38016;57839;7538;94877;11073;12457;14418;16185;19078;17563;17515;16081;15093;11401;1028;7639;30182;975;-28199;-31688;-30189;-42391;-3541;-46057;-42165;-37023;-36738;-33986;-49681;-43026;-37415;-32147;-33527;-25729;-33733;35022;68511;75605;96796;97546;91487;64002;51171;52347;80513;-91239
1;-77587;-34141;-40897;-40646;-4034;-36645;-24579;-12955;-12498;-83788;-2569;-22377;-31944;-24578;-29114;-31241;-28363;-24818;-24672;-31294;-27233;-2838;-36983;-32725;-32803;-3559;-31206;-43861;-41395;-42674;-40047;-52518;-48744;-48895;-5294;-56711;-61573;-4567;-45863;-49073;-45092;-39284;-25425;-25762;-19182;-13786;-10703;-69024;-23093;-25411;46336;22995;-46548;-39305;-94578;-12034;-85145;-60455;21065;13212;55273;-27854;69091;14216;95263;16341;18068;19202;20937;26571;31319;23154;28817;37111;38303;42409;37787;33522;46049;40769;27995;42587;43725;51838;42399;35165;35484;37694;28508;41116;38252;28238;4432;46151;61937;70373;93037;11644;11759;13012;15958;17844;17909;17107;16986;15589;13677;12238;951;61746;22432;-18566;-12859;-19397;-84249;-58991;-10642;49976;-10216;-26576;-46325;-12089;-10478;-7914;-10539;-63806;53028;19053;34287;86578;11419;13063;14654;1387;13207;88217;96623;10659;44012;-19803
1;-35942;-2782;-38375;-37272;-13322;-27699;-42173;-34689;-17849;-23167;-33658;-36185;-39473;-27869;-43283;-47155;-25778;-22122;-50989;-61322;-52729;-42311;-3533;-43584;-47466;-56082;-62984;-32;-16477;-12717;-25424;-38168;-18104;-79147;55062;17496;56962;15747;19107;10366;81361;-43422;83364;26658;19223;68638;-39912;-10878;84594;11325;3154;4852;-57954;13753;28043;96707;16028;82502;25014;4153;5167;57008;52925;62179;65385;68989;66759;76422;75545;61065;53165;56035;48819;61982;68931;51892;50862;5373;83562;10504;10521;10422;1324;15726;18367;21411;20525;19748;19915;17878;13902;10999;82332;69379;37016;10351;-15146;-30923;-32556;-29673;-42837;-27819;-31271;-36019;-33416;-25913;-73196;-29171;-49869;-41436;-11854;33293;86439;11097;88892;93934;99555;80676;51316;1059;47616;68152;-16726;-16829;-27098;-34355;-42796;-429;-36476;-22284;-16046;-14704;-69271;-4705;-45415;-34408;-41213;-41675;-24738;-34629
1;-13132;-19629;-84626;-14006;-13682;-1626;-13468;-9707;-2991;-15791;2876;44026;51404;80094;87092;9214;10111;10452;11833;12097;13116;13761;13939;13325;15413;15794;15162;15829;15381;16238;16252;15421;1542;15073;14092;1295;11165;10592;10625;93777;66972;50058;50105;47631;46703;46638;3676;40085;39112;48144;546;45299;48544;50091;39956;40104;47223;42087;35209;40504;36221;19938;24458;12712;15832;17078;22412;14767;77335;83087;12218;15703;12523;11804;66737;-72671;-37091;-11378;36683;-16849;43135;76624;-23449;-43156;-73778;-11633;-10319;-1167;-16598;-2305;-27657;-19885;-25443;-28521;-23017;-19553;-29784;-31882;-35076;-37273;-3613;-41188;-35186;-36032;-37257;-29931;-19609;-76185;19939;45702;69059;95616;92102;85387;67936;34335;39061;-2358;-69348;-11578;-13787;-16036;-15251;-14712;-15117;-16084;-16472;-16966;-17331;-1687;-17418;-1479;-6913;-44633;-78761;-178;-24583;-30575;-24052;-27489
1;-20957;-4182;-43009;-42474;-38246;-29646;-17487;-14493;-10171;-39009;-29073;-26052;-23751;-26549;-19829;-2366;-20369;-10488;-2182;-22009;-18128;-18362;-20983;-24887;-31903;-17285;-26865;-33468;-28682;-41693;-38195;-44087;-52672;-43093;-50947;-49598;-39524;-39171;-36536;-36099;-30909;-21332;-12584;-21391;-18563;15294;10494;14464;16495;2476;1481;16676;13714;13129;10537;11717;14491;22433;20799;18392;30754;21131;21174;24569;29403;272;29117;41455;44033;50272;44865;50139;49334;46929;59298;43153;60919;62252;58681;53971;47912;44647;49924;49376;41344;41232;41506;29492;34251;40793;33023;46375;40315;4251;55648;70465;82817;10691;10935;13438;15544;18183;18573;18498;18316;15866;13741;11134;79446;47582;14329;-16555;-27542;-40622;-447;-43605;-48268;-48198;-42069;-55994;-62854;-48475;-38145;-40207;-48161;-44844;-41003;-3367;-67116;38936;81562;85432;10248;11621;99027;71493;54893;8262;82779;-14805
1;-65714;-14969;-2012;-24231;-26758;-26019;-21598;-17091;-16887;-14958;-11259;-10566;-10455;-10518;-10651;-10484;-10139;-10756;-1059;-98713;-97901;-99744;-97482;-10196;-99206;-94525;-95425;-98097;-96693;-9754;-91962;-92278;-93548;-94448;-97372;-95865;-92901;-8929;-92301;-85828;-82268;-85736;-83722;-74599;-73071;-69663;-63156;-54986;-51379;-46025;-42979;-39054;-33958;-28791;-30172;-32182;-295;-21418;-2065;-18435;-18403;-12946;-13106;-15902;-11915;-292;22764;58658;29186;57546;76409;10168;17397;19479;21367;2495;25148;24205;30129;3152;29943;36027;37872;36281;40619;42139;4034;45184;45227;43815;47611;52983;47402;46335;49583;57881;57546;548;66324;79411;85692;91773;11191;12564;13684;1467;15243;15556;14773;14992;13222;11898;10411;88801;79626;77664;806;79361;7926;86884;83556;88324;91605;90683;9224;91473;95711;1012;1077;12008;15447;16901;16017;16081;14758;1425;13927;1375;15873;15575
1;10067;-71298;-21091;-32563;-40038;-332;-22245;-18241;-16001;-55259;-37391;-44742;-34219;-40622;-41757;-46514;-41796;-40867;-4336;-50414;-44854;-49157;-53982;-51206;-61954;-65659;-68969;-70801;-83093;-89896;-10343;-11047;-1198;-12684;-12506;-12657;-13383;-12545;-12814;-13512;-12038;-11771;-96441;-78746;-75134;-61496;-42236;-35577;-36893;-18959;-87355;-1068;-24061;86023;96182;5585;11144;98288;12159;25785;2777;23024;32278;33279;37178;39661;48081;44951;5949;59833;63036;78073;71126;74629;72843;75244;83539;81142;75236;67521;70963;62715;62488;57856;48555;59108;44955;42295;4802;48083;54639;46716;5038;45717;40156;30596;38831;35841;37315;33896;51027;89478;10759;12532;12826;14882;18086;20609;21156;19717;16832;14042;12983;10039;49368;-80994;-24117;-2368;-20696;-30108;-1985;-15594;-24217;-27085;-23878;-17448;-17427;-19338;-26326;-18304;-51286;88748;71794;77113;92275;16828;18072;16421;7774;11702
1;30349;-17969;-35968;-46181;-4105;-31325;-20193;-16993;-13281;-50739;-23311;-24053;-20218;-22367;-20151;-22774;-19379;-23683;-35326;-32974;-34332;-31321;-41662;-49438;-4718;-52165;-62202;-62049;-6648;-67156;-79031;-83646;-79338;-90851;-89888;-10302;-97947;-99023;-82534;-76894;-78466;-76818;-58584;-50495;-38684;-22703;-17094;-19455;-13051;-91583;-73213;-83431;-27792;-21482;-6241;59281;27505;-2359;-51861;-36831;80717;29481;40966;16436;31343;18373;18403;27952;34522;30478;44162;50706;53496;53557;58961;60132;63314;60218;61877;60024;62314;55909;55389;51729;48323;50215;32439;3444;28435;35189;34036;32247;32694;28284;30064;20408;26974;49915;52551;76901;10249;1162;12209;14092;16314;17163;16503;1486;11841;10239;85183;78951;53565;12988;-52806;-13249;-22061;-2299;-20313;-20479;-15268;-26652;-19303;-23096;-14191;-15457;-19961;-12605;-93395;20115;80745;14677;1631;20712;24694;2147;12838;67763;1029;35073
1;-83354;-14633;-2268;-2893;-3422;-39662;-3382;-20107;-16993;-14944;-58348;-37436;-50368;-62128;-72647;46095;-52564;-69091;-65257;-46966;-34263;-37347;-4592;-76809;-65399;-62106;-68487;-48203;-4654;-59964;-38479;-25097;-33979;-52715;-81116;-29373;-72123;-3357;-51177;-46751;-29017;-36813;-53274;-48476;-32526;-3454;-38626;-37913;-11792;-31666;-34178;-50586;90647;-21408;45424;-40065;-53663;-22964;-26916;-17795;-11472;-14679;-18661;-19648;-12575;-35822;10879;1349;-659;66913;20113;3389;33958;22047;26165;31004;45576;36035;52578;53704;51553;44672;46039;36591;35961;49324;4661;44853;4607;47453;39578;45112;45586;39294;35048;45891;40051;46104;61841;84584;81393;11036;14205;15634;19818;2158;22622;22698;21455;17637;16027;13191;10151;64956;35753;21171;12964;15774;21416;16284;31052;50732;51418;5551;53033;5873;4868;4622;53689;61901;97591;18067;20839;14037;50692;-62905;-13483;-15712;-13197;-40873
1;-86918;-22066;-29896;-351;-32894;-30073;-22406;-17116;-18056;-14183;-90173;-76825;-87576;-9486;-7749;-82088;-96868;-83526;-86384;-87545;-79903;-80645;-8105;-83384;-75705;-7363;-80626;-88313;-91347;-77745;-8525;-94052;-9328;-88051;-77325;-95864;-91954;-7998;-83439;-85471;-85583;-67216;-66109;-50698;-3554;-42177;-53625;-32596;-31717;-37731;-32989;-17649;-19571;-16041;-14925;-12409;-28447;2618;-15007;-15394;-14604;-21657;-14306;39257;20494;11602;84304;11124;21273;26164;13537;30075;45144;40357;48384;51391;56864;53702;41885;37096;37716;47554;49642;47274;44678;4684;50782;53981;45266;53897;39855;46246;51686;4686;55578;62973;77315;88807;80318;76937;10906;1197;13296;1505;15629;15761;14033;12858;11047;1122;95281;78321;60946;34252;40504;45645;50191;52328;43453;43573;58882;55894;36612;41787;62789;68542;59937;61441;72862;87217;11669;12969;12886;15334;15095;13902;13655;13225;18521;15419
1;19404;-2627;-40947;-45305;-41228;-30821;-19064;-16267;-98882;-26253;-35486;-24361;-21175;-26479;-23264;-2439;-30768;-28962;-26859;-27667;-37508;-35752;-487;-55768;-44317;-54294;-59244;-60029;-62744;-74286;-66799;-85394;-8164;-9295;-92977;-93841;-93204;-94117;-94518;-87573;-74544;-7266;-66793;-3914;-35894;-36369;-24878;-24437;-17974;-13775;24927;-19682;65832;13227;10922;12517;27657;21831;21519;27155;32662;25356;28212;49307;38813;42776;52178;58967;61685;683;70978;74075;64652;69845;63013;76637;72845;66134;70455;52651;63809;64316;49377;55167;46525;55871;44034;38693;3834;41095;38578;37742;40261;32649;36169;36688;37402;44819;59137;8878;1231;1312;14284;15764;17901;16577;165;1625;13313;12139;96173;678;31327;-63886;-19039;-27232;-23693;-22903;-24001;-33611;-21047;-18257;-116;-1749;-17892;-10488;-90409;-12083;-51126;14008;84172;12707;11136;11222;88618;72437;70664;86761;12951;-12848
1;1382;36622;-2402;-42294;-49373;-50562;-38526;-21659;-19756;-11081;-11464;-19792;-24602;-10414;-46411;-67893;23488;32179;27564;21115;25559;22596;3342;26991;34461;28125;55479;49993;32475;19225;27477;16306;76353;12241;-14146;-21037;-14105;61627;-11165;-72694;-55701;66339;65868;57606;23234;26457;46664;52533;63407;43317;39841;5008;55525;69832;57229;52402;64889;59747;56287;58464;54416;49085;57391;51515;48788;59763;64042;75357;65542;6551;74535;74075;6582;73741;59984;6527;73391;6108;57533;65332;64807;45093;48713;37888;41128;40843;22207;16496;13896;22081;13377;13095;61105;27412;13073;75516;-14458;25507;42834;13441;41721;-52772;-53966;11094;26175;39416;52321;84625;10149;88103;62336;34329;12655;31104;12691;-23385;-37096;-71593;-8783;-88372;-10541;-1078;-10703;-10087;-11277;-10585;-89273;-83904;-90436;-13081;-11405;-54975;28552;60329;94351;1123;1202;62389;-15811;23908
1;86018;-14186;-19674;-29889;-38055;-35349;-25727;-19411;-15679;-66661;-39057;-44049;-34773;-33634;-35093;-41944;-42539;-39843;-4493;-4941;-46315;-5391;-6649;-66984;-59577;-70255;-8405;-85797;-9483;-87069;-10516;-11141;-10694;-12264;-11925;-12103;-13303;-12822;-12894;-11038;-1054;-10017;-10318;-86151;-70442;-67167;-52076;-47867;-42988;-27926;-26086;-33512;-16862;-20817;-19305;-18249;-13486;-67826;-28168;41396;46458;94237;90329;22296;37002;43798;39323;34172;45222;50343;5296;5764;6384;65897;51788;55623;51095;59078;55924;54987;48123;47063;4402;3898;36795;37278;33109;3864;34362;30252;42751;33791;39377;31426;46302;35811;30633;42741;36589;45021;47055;55274;92625;11423;12735;14464;15737;19466;22667;21761;20371;18584;17444;1547;12638;74393;19274;-51231;-45448;-44781;-13646;41175;-1151;56577;46861;44559;81305;15736;11643;12444;17418;3812;10143;15735;1264;14922;16146;13943;59271;57393
1;-50162;-10886;-19397;-38885;-39511;-37057;-28737;-19517;-11508;-88887;-45111;-12966;-62786;-15013;-30613;-60497;-78008;-68535;-64818;-64255;-56672;-4993;-45561;-49736;-4784;-43097;-34893;-3812;-34436;-2894;-35078;-34159;-35892;-3552;-42572;-39906;-45447;-43383;-49752;-59484;-60672;-61033;-5979;-59179;-55789;-52713;-54755;-47495;-41805;-37978;-33453;-3022;-29337;-33207;-27697;-26287;-25469;-27885;-24986;-32467;-30076;-37537;-28639;-30999;-32541;-29185;-26466;-27092;-23602;-22862;-22546;-20612;-22389;-21852;-14481;-11982;-14737;-37944;-85063;-46367;-33447;-48852;14001;26848;53282;62308;7206;10269;13077;14254;21227;23912;24077;25707;30229;2949;23629;31484;39682;4084;46336;45886;52611;5441;53603;55625;63702;67599;76512;97404;11481;13256;15865;17036;17635;1733;15713;14124;12507;99159;64598;5497;54583;62845;65994;64974;63197;67307;65685;70476;77685;82812;11968;14451;1505;17656;20335;20393;25895;28547
1;-53334;-18557;-2214;-31334;-34171;-30604;-22563;-17657;-16223;-11547;-86777;-90647;-87131;-87436;-88159;-90314;-86607;-86865;-84635;-84449;-85348;-86196;-80944;-8417;-87337;-88916;-90897;-86972;-88412;-90523;-9398;-95117;-9675;-9925;-10005;-95495;-94863;-90411;-89659;-81267;-78924;-7101;-66955;-61376;-59936;-51719;-4502;-39522;-38045;-39337;-35022;-34968;-30588;-28722;-2592;-28317;-26637;-26271;-16842;-19469;-12977;-12959;-10498;-64818;-53428;-13164;50629;77997;12776;16522;19038;2253;24943;31733;37778;38998;39844;41033;41015;43594;38914;42578;40888;4391;41709;44516;38428;45751;45442;45197;45223;47006;44818;49418;50965;51767;67689;78404;87424;94566;10249;10867;12528;13675;13228;13262;12184;11168;10481;93974;87788;81094;64423;60055;60879;59691;62106;63352;68134;64581;67875;67006;74092;78719;73983;79385;82002;91487;11019;14095;17048;17578;2014;20983;19152;15827;13322;12747;11994;31686
1;85178;-14863;-39044;-49416;-42823;-30971;-19312;-15691;-10521;-10655;-66951;-11277;-58699;-46265;-13379;-17652;-11162;-13644;-11581;-21304;-20558;-29667;-30836;-45524;-50014;-45278;-57313;-70275;-64572;-69647;-78108;-89183;-92072;-91456;-10264;-10027;-97887;-90477;-69501;-68493;-51978;-4565;-31031;-26627;-10157;31052;35527;40426;62551;69681;2204;11792;13016;24676;20827;25281;29164;44067;26958;44339;41274;36475;46263;35237;55309;59359;61459;57978;66916;71568;70625;77333;72942;77701;7013;63203;6094;57457;64886;54823;43884;47639;4359;45863;32202;29927;25183;3182;24817;23915;34582;17788;16034;16502;19063;26688;32834;47325;65288;93563;10859;12351;14411;16681;17529;17363;15661;12614;9763;68143;5185;16489;-17602;-49026;-54466;-53981;-58156;-66258;-62286;-58955;-73232;-60769;-67342;-5921;-59932;-53253;-53016;-41405;-2251;32666;10291;85763;86629;11245;11699;96958;11287;17245;17819;-26401
1;40506;-14922;-30437;-45458;-43606;-34471;-2313;-17258;-15286;-63867;-37682;-48128;-46501;-31573;-39032;-41703;-42017;-36281;-28319;-37696;-42788;-39654;-43803;-52365;-43438;-53058;-74205;-65197;-61446;-55331;-7679;-89266;-80208;-88285;-86572;-92888;-93333;-88958;-90518;-84011;-8017;-63403;-40185;-31076;-26544;-32604;-19704;-12122;-88213;13234;80903;30939;-17912;16253;14375;78192;28212;18987;20951;32223;19576;31361;36743;60872;32883;38023;41826;44467;54531;56325;78805;76666;63092;57737;53479;54097;59172;63193;59226;44273;4444;424;40344;40735;52198;35379;43887;31929;47421;42456;33873;30299;37843;34534;33042;28996;48116;4797;73738;99084;10649;11584;14502;1734;201;1937;18806;18311;15794;12725;11855;81886;30872;-87379;-26094;-37574;-37161;-25218;-32609;-40222;-35932;-25799;-28561;-509;-30032;-35952;-33406;-23291;-1343;13988;79278;14405;13082;12925;12855;85574;46895;20059;97615;83963
1;-23427;-36642;-36198;-36054;-35874;-34781;-28876;-19336;-14437;-1376;-93933;-64469;-52995;-55175;-52225;-49312;-58891;-46745;-40098;-43155;-4702;-44469;-43706;-46568;-49132;-53256;-43212;-43302;-35706;-22934;-23881;-30291;-34618;-30811;-14781;-12616;-17099;-14971;-15079;-68107;24839;20395;14813;12481;26788;44064;50966;61148;64741;61644;62168;65723;58307;46145;42835;46811;29232;30692;39355;40144;44896;41275;32223;44566;41657;37848;34975;35909;31405;26716;35282;34154;2969;27028;25249;36678;42709;45055;38971;32744;31134;30445;10313;-50453;27363;239;24898;21318;40161;66427;7205;79541;83258;97736;1133;13353;14912;15149;17366;19049;19427;19686;16713;14399;1328;11637;11142;93912;70884;40956;27778;13471;65745;-1389;-38447;-45558;-88683;-58289;-71773;-17696;-13471;-13123;-11678;-13652;-88805;-14863;-37178;-27414;1171;39172;42937;37996;-88136;-43826;-75086;-10469;-97364;-43416;23101;-51971
1;-83081;-30506;-40476;-42327;-36696;-28282;-19959;-16923;-12623;-63973;-50583;-50005;-50757;-51853;-50769;-4258;-42959;-49467;-5557;-5482;-5782;-55034;-58073;-62585;-58533;-57736;-65748;-69549;-73702;-83202;-84116;-92654;-91119;-86637;-8761;-81361;-88451;-71169;-69429;-66369;-5327;-49555;-37895;-35424;-24875;-17716;-17075;-10615;-68256;-13239;-68044;70326;76633;79222;1545;11031;14786;15287;23165;24643;21104;19812;26393;32656;38569;35742;39583;5022;49813;60629;55684;6463;65649;72474;66594;65119;70905;67749;58335;57868;65215;51516;56163;53918;42286;54625;49908;43493;45324;41782;48328;41954;49234;52599;44096;47853;53839;75076;87218;10798;12205;12901;15441;17154;18769;17001;16465;14883;12894;114;86219;59188;17249;-12908;-14311;-25932;-2916;-22539;-216;-23559;-22371;-25793;-16149;-28271;-31845;-23993;-20619;-16181;-32422;19197;85353;94824;90354;1239;11994;9506;9396;13064;18982;17048
1;88416;-19045;-37094;-4622;-47367;-38256;-23118;-16205;-13062;-98542;10637;19837;19865;13762;20096;36199;15154;42447;26994;62738;-3011;-31729;73088;-13689;-28036;-34588;-31884;-463;-53049;-62919;-63401;-70038;-79359;-85126;-8323;-91666;-9268;-91895;-8436;-81736;-70515;-82043;-53608;-46936;-24317;-94262;-4063;64897;1407;87725;99183;26042;2187;29343;23895;3109;35165;42858;40265;39837;49033;42522;49116;50676;47181;51411;60831;63014;8078;66356;72511;90306;82438;9685;91216;90998;92187;87288;91204;88322;69053;81471;7071;72224;72226;62472;48372;59916;49037;48154;45701;41804;36694;27697;29742;28106;18315;26718;17115;38321;48144;28595;29502;53006;64666;77336;11201;14922;1317;13596;11556;77909;50826;69164;51531;26264;-39166;-60807;-65162;-29788;-46619;-51178;-627;-616;-57558;-50926;-64225;-60314;-43183;-34473;30672;15483;16713;12078;1213;37726;-21556;-93964;-20847;-6583
1;11049;-61505;-24358;-34192;-43343;-40146;-26294;-17278;-15673;-54344;-32608;52263;47855;78844;56479;65036;-13299;-10656;-16627;-16794;-1778;-33855;-39948;-46679;-4073;-526;-45351;-5907;-69272;-73933;-81219;-89854;-93069;-85477;-10357;-97819;-9907;-10832;-10286;-10438;-98388;-92664;-84602;-65032;-65881;-57758;-4264;-24154;-2999;-23286;-16665;-16778;-22607;-3383;-91846;-10784;1243;87888;13537;11716;-19619;15091;90116;18196;1174;30042;39188;40191;43046;40666;54321;55989;52973;53985;68314;58553;73705;52879;38953;401;41857;45112;45068;55264;48097;44996;44559;29426;23375;26881;2381;31589;38986;42461;26277;17524;26952;30616;18567;18485;25212;3729;71421;1062;11901;1435;15473;19544;22301;24;21807;18623;16972;12327;1042;72459;66087;-17406;-15736;-25723;-3226;-35009;-26817;-23952;-29855;-29279;-1705;-1811;-31513;-3325;-89673;3787;14543;15331;13984;17068;13385;73391;-30059;-22361
